run_at,run_id,plugin_version,mc_version,category,key,verdict,detail
2026-09-07T08:33:28.946287580Z,34100121978,2.4.1,26.2,log.player.*,log.player.death.enabled,PASS,correctly sent nothing
2026-09-07T08:33:28.946298106Z,34100121978,2.4.1,26.2,log.player.*,log.player.advancement.enabled,PASS,correctly sent nothing
2026-09-07T08:33:28.946313409Z,34100121978,2.4.1,26.2,log.player.*,log.player.join.enabled,PASS,no wording to compare
2026-09-07T08:33:28.946324135Z,34100121978,2.4.1,26.2,log.player.*,log.player.quit.enabled,PASS,no wording to compare
2026-09-07T08:33:28.946334831Z,34100121978,2.4.1,26.2,log.player.*,log.player.chat.enabled,PASS,no wording to compare
2026-09-07T08:33:28.946344926Z,34100121978,2.4.1,26.2,log.player.*,log.player.gamemode.enabled,PASS,no wording to compare
2026-09-07T08:33:28.946354910Z,34100121978,2.4.1,26.2,log.player.*,log.player.teleport.enabled,PASS,no wording to compare
2026-09-07T08:33:28.946364845Z,34100121978,2.4.1,26.2,log.player.*,log.player.death.enabled,PASS,no wording to compare
2026-09-07T08:33:28.946374229Z,34100121978,2.4.1,26.2,log.player.*,log.player.advancement.enabled,PASS,no wording to compare
2026-09-07T08:33:28.946384074Z,34100121978,2.4.1,26.2,log.player.*,log.player.join.webhook,PASS,routed to its own webhook
2026-09-07T08:33:28.946400578Z,34100121978,2.4.1,26.2,log.player.*,log.player.quit.webhook,PASS,routed to its own webhook
2026-09-07T08:33:28.946411444Z,34100121978,2.4.1,26.2,log.player.*,log.player.chat.webhook,PASS,routed to its own webhook
2026-09-07T08:33:28.946421329Z,34100121978,2.4.1,26.2,log.player.*,log.player.gamemode.webhook,PASS,routed to its own webhook
2026-09-07T08:33:28.946431484Z,34100121978,2.4.1,26.2,log.player.*,log.player.teleport.webhook,PASS,routed to its own webhook
2026-09-07T08:33:28.946441479Z,34100121978,2.4.1,26.2,log.player.*,log.player.death.webhook,PASS,routed to its own webhook
2026-09-07T08:33:28.946452195Z,34100121978,2.4.1,26.2,log.player.*,log.player.advancement.webhook,PASS,routed to its own webhook
2026-09-07T08:40:07.102952300Z,34100121978,2.4.1,26.2,filters.* + format.* + embeds.*,log.custom,PASS,no wording to compare
2026-09-07T08:40:07.103001042Z,34100121978,2.4.1,26.2,filters.* + format.* + embeds.*,log.player.death.show_coords,PASS,no wording to compare
2026-09-07T08:40:07.103027612Z,34100121978,2.4.1,26.2,filters.* + format.* + embeds.*,log.player.death.show_coords,PASS,left the location out when switched off
2026-09-07T08:40:07.103038297Z,34100121978,2.4.1,26.2,filters.* + format.* + embeds.*,embeds.author,PASS,no wording to compare
2026-09-07T08:40:07.103045859Z,34100121978,2.4.1,26.2,filters.* + format.* + embeds.*,embeds.enabled,PASS,no wording to compare
2026-09-07T08:40:07.103053029Z,34100121978,2.4.1,26.2,filters.* + format.* + embeds.*,embeds.enabled,PASS,switched to plain text
2026-09-07T08:40:07.103060570Z,34100121978,2.4.1,26.2,filters.* + format.* + embeds.*,filters.exempt_permission,PASS,suppressed the event it was set to suppress
2026-09-07T08:40:07.103068652Z,34100121978,2.4.1,26.2,filters.* + format.* + embeds.*,format.name,PASS,no wording to compare
2026-09-07T08:40:07.103075773Z,34100121978,2.4.1,26.2,filters.* + format.* + embeds.*,format.nicknames,PASS,no wording to compare
2026-09-07T08:40:07.103082483Z,34100121978,2.4.1,26.2,filters.* + format.* + embeds.*,format.nicknames,PASS,used the real name when switched off
2026-09-07T08:40:07.103090275Z,34100121978,2.4.1,26.2,filters.* + format.* + embeds.*,format.placeholders,POTENTIAL_ERROR,a placeholder typed in chat did not survive as written; expansion of player-supplied text would be a leak
2026-09-07T08:40:07.103097305Z,34100121978,2.4.1,26.2,filters.* + format.* + embeds.*,format.time,PASS,no wording to compare
2026-09-07T08:40:07.103104175Z,34100121978,2.4.1,26.2,filters.* + format.* + embeds.*,filters.ignored_advancements,PASS,suppressed the event it was set to suppress
2026-09-07T08:40:07.103131536Z,34100121978,2.4.1,26.2,filters.* + format.* + embeds.*,filters.ignored_chat_containing,PASS,suppressed the event it was set to suppress
2026-09-07T08:40:07.103139598Z,34100121978,2.4.1,26.2,filters.* + format.* + embeds.*,filters.ignored_commands,PASS,suppressed the event it was set to suppress
2026-09-07T08:40:07.103146438Z,34100121978,2.4.1,26.2,filters.* + format.* + embeds.*,filters.ignored_death_causes,PASS,suppressed the event it was set to suppress
2026-09-07T08:40:07.103153548Z,34100121978,2.4.1,26.2,filters.* + format.* + embeds.*,filters.ignored_explosion_sources,PASS,suppressed the event it was set to suppress
2026-09-07T08:40:07.103160549Z,34100121978,2.4.1,26.2,filters.* + format.* + embeds.*,filters.ignored_players,PASS,suppressed the event it was set to suppress
2026-09-07T08:40:07.103167830Z,34100121978,2.4.1,26.2,filters.* + format.* + embeds.*,filters.ignored_teleport_causes,PASS,suppressed the event it was set to suppress
2026-09-07T08:40:07.103174750Z,34100121978,2.4.1,26.2,filters.* + format.* + embeds.*,filters.ignored_worlds,PASS,suppressed the event it was set to suppress
2026-09-07T08:40:07.103181620Z,34100121978,2.4.1,26.2,filters.* + format.* + embeds.*,log.player.join.show_platform,PASS,no wording to compare
2026-09-07T08:40:07.103188020Z,34100121978,2.4.1,26.2,filters.* + format.* + embeds.*,log.player.join.show_platform,PASS,left the platform out when switched off
2026-09-07T08:40:07.103195691Z,34100121978,2.4.1,26.2,filters.* + format.* + embeds.*,log.player.join.show_platform,PASS,"left a Java player unlabelled, which is all that can be known -- nothing proves a player IS Java"
2026-09-07T08:40:07.103202521Z,34100121978,2.4.1,26.2,filters.* + format.* + embeds.*,filters.log_recipe_advancements,PASS,suppressed the event it was set to suppress
2026-09-07T08:40:07.103209331Z,34100121978,2.4.1,26.2,filters.* + format.* + embeds.*,filters.minimum_chat_length,PASS,suppressed the event it was set to suppress
2026-09-07T08:40:07.103216292Z,34100121978,2.4.1,26.2,filters.* + format.* + embeds.*,filters.minimum_explosion_blocks,PASS,suppressed the event it was set to suppress
2026-09-07T08:40:07.103223082Z,34100121978,2.4.1,26.2,filters.* + format.* + embeds.*,filters.minimum_teleport_distance,PASS,suppressed the event it was set to suppress
2026-09-07T08:40:07.103230252Z,34100121978,2.4.1,26.2,filters.* + format.* + embeds.*,filters.only_log_commands,PASS,suppressed the event it was set to suppress
2026-09-07T08:40:07.103236962Z,34100121978,2.4.1,26.2,filters.* + format.* + embeds.*,filters.respect_vanish,PASS,suppressed the event it was set to suppress
2026-09-07T08:40:07.103243832Z,34100121978,2.4.1,26.2,filters.* + format.* + embeds.*,webhook.url,PASS,every event followed the main webhook when it changed
2026-09-07T08:43:37.096138138Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.player-join,PASS,no wording to compare
2026-09-07T08:43:37.096179089Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.player-quit,PASS,no wording to compare
2026-09-07T08:43:37.096190376Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.player-chat,PASS,no wording to compare
2026-09-07T08:43:37.096212188Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.player-command,PASS,no wording to compare
2026-09-07T08:43:37.096221051Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.server-command,PASS,no wording to compare
2026-09-07T08:43:37.096230305Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.platform-field,PASS,no wording to compare
2026-09-07T08:43:37.096238738Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.platform-bedrock,PASS,no wording to compare
2026-09-07T08:43:37.096246379Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.description,PASS,no wording to compare
2026-09-07T08:43:37.096253439Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.cause-field,PASS,no wording to compare
2026-09-07T08:43:37.096260790Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.coords-field,PASS,no wording to compare
2026-09-07T08:43:37.096267490Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.coords-value,PASS,no wording to compare
2026-09-07T08:43:37.096276434Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.slain-by-player,PASS,no wording to compare
2026-09-07T08:43:37.096317795Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.slain-by-mob,PASS,no wording to compare
2026-09-07T08:43:37.096328361Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.shot-by,PASS,no wording to compare
2026-09-07T08:43:37.096335241Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.shot,PASS,no wording to compare
2026-09-07T08:43:37.096367789Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.unknown,PASS,no wording to compare
2026-09-07T08:43:37.096376853Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.fall,PASS,no wording to compare
2026-09-07T08:43:37.096408069Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.lava,PASS,no wording to compare
2026-09-07T08:43:37.096417783Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.fire,PASS,no wording to compare
2026-09-07T08:43:37.096425915Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.fire-tick,PASS,no wording to compare
2026-09-07T08:43:37.096432525Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.drowning,PASS,no wording to compare
2026-09-07T08:43:37.096439005Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.suffocation,PASS,no wording to compare
2026-09-07T08:43:37.096445785Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.void,PASS,no wording to compare
2026-09-07T08:43:37.096452295Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.contact,PASS,no wording to compare
2026-09-07T08:43:37.096459726Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.block-explosion,PASS,no wording to compare
2026-09-07T08:43:37.096466466Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.entity-explosion,PASS,no wording to compare
2026-09-07T08:43:37.096473326Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.magic,PASS,no wording to compare
2026-09-07T08:43:37.096479855Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.poison,PASS,no wording to compare
2026-09-07T08:43:37.096486475Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.wither,PASS,no wording to compare
2026-09-07T08:43:37.096493175Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.starvation,PASS,no wording to compare
2026-09-07T08:43:37.096499745Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.freeze,PASS,no wording to compare
2026-09-07T08:43:37.096506124Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.lightning,PASS,no wording to compare
2026-09-07T08:43:37.096512394Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.hot-floor,PASS,no wording to compare
2026-09-07T08:43:37.096519134Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.cramming,PASS,no wording to compare
2026-09-07T08:43:37.096525874Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.dragon-breath,PASS,no wording to compare
2026-09-07T08:43:37.096532243Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.thorns,PASS,no wording to compare
2026-09-07T08:43:37.096538392Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.kill,PASS,no wording to compare
2026-09-07T08:43:37.096546294Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.suicide,PASS,no wording to compare
2026-09-07T08:43:37.096552523Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.world-border,PASS,no wording to compare
2026-09-07T08:43:37.096558763Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.sonic-boom,PASS,no wording to compare
2026-09-07T08:43:37.096564982Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.campfire,PASS,no wording to compare
2026-09-07T08:43:37.096571181Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.falling-block,PASS,no wording to compare
2026-09-07T08:43:37.096578071Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.fly-into-wall,PASS,no wording to compare
2026-09-07T08:43:37.096584210Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.dryout,PASS,no wording to compare
2026-09-07T08:43:37.096590690Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.melting,PASS,no wording to compare
2026-09-07T08:43:37.096596829Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.entity-attack,PASS,no wording to compare
2026-09-07T08:43:37.096603138Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.entity-sweep-attack,PASS,no wording to compare
2026-09-07T08:43:37.096609448Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.projectile,PASS,no wording to compare
2026-09-07T08:43:37.096615587Z,34100121978,2.4.1,26.2,lang.yml discord.*,discord.death.causes.custom,PASS,no wording to compare
2026-09-07T08:44:34.204727679Z,34100121978,2.4.1,26.2,lang.yml chat.*,chat.reload-ok,PASS,the rewritten line came back from 'discordlogger reload'
2026-09-07T08:44:34.204769712Z,34100121978,2.4.1,26.2,lang.yml chat.*,chat.reload-no-webhook,PASS,the rewritten line came back from 'discordlogger reload'
2026-09-07T08:44:34.204780127Z,34100121978,2.4.1,26.2,lang.yml chat.*,chat.reload-no-webhook-hint,PASS,the rewritten line came back from 'discordlogger reload'
2026-09-07T08:44:34.204787929Z,34100121978,2.4.1,26.2,lang.yml chat.*,chat.webhook-usage,PASS,the rewritten line came back from 'discordlogger webhook'
2026-09-07T08:44:34.204794409Z,34100121978,2.4.1,26.2,lang.yml chat.*,chat.webhook-where,PASS,the rewritten line came back from 'discordlogger webhook'
2026-09-07T08:44:34.204800748Z,34100121978,2.4.1,26.2,lang.yml chat.*,chat.webhook-invalid,PASS,the rewritten line came back from 'discordlogger webhook http://example.com/not-a-webhook'
2026-09-07T08:44:34.204807248Z,34100121978,2.4.1,26.2,lang.yml chat.*,chat.webhook-expected,PASS,the rewritten line came back from 'discordlogger webhook http://example.com/not-a-webhook'
2026-09-07T08:44:34.204813487Z,34100121978,2.4.1,26.2,lang.yml chat.*,chat.regen-warning,PASS,the rewritten line came back from 'discordlogger regen'
2026-09-07T08:44:34.204820177Z,34100121978,2.4.1,26.2,lang.yml chat.*,chat.regen-confirm,PASS,the rewritten line came back from 'discordlogger regen'
2026-09-07T08:44:34.204826676Z,34100121978,2.4.1,26.2,lang.yml chat.*,chat.help-header,PASS,the rewritten line came back from 'discordlogger'
2026-09-07T08:44:34.204832986Z,34100121978,2.4.1,26.2,lang.yml chat.*,chat.help-entry,PASS,the rewritten line came back from 'discordlogger'
2026-09-07T08:44:34.204839015Z,34100121978,2.4.1,26.2,lang.yml chat.*,chat.unknown-subcommand,PASS,the rewritten line came back from 'discordlogger definitelynotasubcommand'
2026-09-08T08:09:29.344695796Z,34202774890,2.4.1,1.12.2,plain text (embeds off),plain-text.player-join,PASS,no wording to compare
2026-09-08T08:09:29.348324710Z,34202774890,2.4.1,1.12.2,plain text (embeds off),plain-text.player-quit,PASS,no wording to compare
2026-09-08T08:09:29.348349177Z,34202774890,2.4.1,1.12.2,plain text (embeds off),plain-text.player-chat,PASS,no wording to compare
2026-09-08T08:09:29.348369037Z,34202774890,2.4.1,1.12.2,plain text (embeds off),plain-text.player-command,PASS,no wording to compare
2026-09-08T08:09:29.348391180Z,34202774890,2.4.1,1.12.2,plain text (embeds off),plain-text.player-death,PASS,no wording to compare
2026-09-08T08:09:29.348409047Z,34202774890,2.4.1,1.12.2,plain text (embeds off),plain-text.player-teleport,PASS,no wording to compare
2026-09-08T08:09:29.348425983Z,34202774890,2.4.1,1.12.2,plain text (embeds off),plain-text.player-gamemode,PASS,no wording to compare
2026-09-08T08:09:29.348443119Z,34202774890,2.4.1,1.12.2,plain text (embeds off),plain-text.server-command,PASS,no wording to compare
2026-09-08T08:09:29.348459764Z,34202774890,2.4.1,1.12.2,plain text (embeds off),plain-text.explosion,PASS,no wording to compare
2026-09-08T08:09:29.348519724Z,34202774890,2.4.1,1.12.2,plain text (embeds off),plain-text.moderation-op,PASS,no wording to compare
2026-09-08T08:10:29.103708283Z,34202774890,2.4.1,1.12.2,log.server.start/stop,log.server.stop.enabled,PASS,no wording to compare
2026-09-08T08:10:29.103797778Z,34202774890,2.4.1,1.12.2,log.server.start/stop,log.server.stop.color,PASS,no wording to compare
2026-09-08T08:10:29.103820162Z,34202774890,2.4.1,1.12.2,log.server.start/stop,log.server.start.enabled,PASS,no wording to compare
2026-09-08T08:10:29.103839120Z,34202774890,2.4.1,1.12.2,log.server.start/stop,log.server.start.color,PASS,no wording to compare
2026-09-08T08:10:29.103870878Z,34202774890,2.4.1,1.12.2,log.server.start/stop,log.server.stop.webhook,PASS,routed to its own webhook
2026-09-08T08:10:29.103890047Z,34202774890,2.4.1,1.12.2,log.server.start/stop,log.server.start.webhook,PASS,routed to its own webhook
2026-09-08T08:10:29.103906292Z,34202774890,2.4.1,1.12.2,log.server.start/stop,log.server.stop.enabled,PASS,correctly sent nothing
2026-09-08T08:10:29.103921985Z,34202774890,2.4.1,1.12.2,log.server.start/stop,log.server.start.enabled,PASS,correctly sent nothing
2026-09-08T08:14:49.645781883Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.server.command.color,PASS,no wording to compare
2026-09-08T08:14:49.645848674Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.server.explosion.color,PASS,no wording to compare
2026-09-08T08:14:49.645869165Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.moderation.ban.color,PASS,no wording to compare
2026-09-08T08:14:49.645885149Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.moderation.unban.color,PASS,no wording to compare
2026-09-08T08:14:49.645899430Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.moderation.op.color,PASS,no wording to compare
2026-09-08T08:14:49.645916606Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.moderation.deop.color,PASS,no wording to compare
2026-09-08T08:14:49.645932270Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.moderation.whitelist_toggle.color,PASS,no wording to compare
2026-09-08T08:14:49.645945429Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.moderation.whitelist_edit.color,PASS,no wording to compare
2026-09-08T08:14:49.645955885Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.server.command.enabled,PASS,correctly sent nothing
2026-09-08T08:14:49.645966541Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.server.explosion.enabled,PASS,correctly sent nothing
2026-09-08T08:14:49.645976997Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.moderation.ban.enabled,PASS,correctly sent nothing
2026-09-08T08:14:49.645987042Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.moderation.unban.enabled,PASS,correctly sent nothing
2026-09-08T08:14:49.645998630Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.moderation.op.enabled,PASS,correctly sent nothing
2026-09-08T08:14:49.646008685Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.moderation.deop.enabled,PASS,correctly sent nothing
2026-09-08T08:14:49.646020192Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.moderation.whitelist_toggle.enabled,PASS,correctly sent nothing
2026-09-08T08:14:49.646030317Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.moderation.whitelist_edit.enabled,PASS,correctly sent nothing
2026-09-08T08:14:49.646040162Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.server.command.enabled,PASS,no wording to compare
2026-09-08T08:14:49.646050368Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.server.explosion.enabled,PASS,no wording to compare
2026-09-08T08:14:49.646060733Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.moderation.ban.enabled,PASS,no wording to compare
2026-09-08T08:14:49.646070838Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.moderation.unban.enabled,PASS,no wording to compare
2026-09-08T08:14:49.646081314Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.moderation.op.enabled,PASS,no wording to compare
2026-09-08T08:14:49.646091429Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.moderation.deop.enabled,PASS,no wording to compare
2026-09-08T08:14:49.646101264Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.moderation.whitelist_toggle.enabled,PASS,no wording to compare
2026-09-08T08:14:49.646112231Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.moderation.whitelist_edit.enabled,PASS,no wording to compare
2026-09-08T08:14:49.646123067Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.moderation.kick.enabled,POTENTIAL_ERROR,"a real kick needs a connected client, which this harness cannot provide; both halves of the listener ran without faulting"
2026-09-08T08:14:49.646133733Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.moderation.kick.color,POTENTIAL_ERROR,"a real kick needs a connected client, which this harness cannot provide; both halves of the listener ran without faulting"
2026-09-08T08:14:49.646155526Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.moderation.kick.webhook,POTENTIAL_ERROR,"a real kick needs a connected client, which this harness cannot provide; both halves of the listener ran without faulting"
2026-09-08T08:14:49.646179472Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.server.command.webhook,PASS,routed to its own webhook
2026-09-08T08:14:49.646193593Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.server.explosion.webhook,PASS,routed to its own webhook
2026-09-08T08:14:49.646206733Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.moderation.ban.webhook,PASS,routed to its own webhook
2026-09-08T08:14:49.646220354Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.moderation.unban.webhook,PASS,routed to its own webhook
2026-09-08T08:14:49.646233834Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.moderation.op.webhook,PASS,routed to its own webhook
2026-09-08T08:14:49.646247144Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.moderation.deop.webhook,PASS,routed to its own webhook
2026-09-08T08:14:49.646260735Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.moderation.whitelist_toggle.webhook,PASS,routed to its own webhook
2026-09-08T08:14:49.646275066Z,34202774890,2.4.1,1.12.2,log.server.* + log.moderation.*,log.moderation.whitelist_edit.webhook,PASS,routed to its own webhook
2026-09-08T08:17:56.307587346Z,34202774890,2.4.1,1.12.2,log.player.*,log.player.join.color,PASS,no wording to compare
2026-09-08T08:17:56.307640656Z,34202774890,2.4.1,1.12.2,log.player.*,log.player.quit.color,PASS,no wording to compare
2026-09-08T08:17:56.307656019Z,34202774890,2.4.1,1.12.2,log.player.*,log.player.chat.color,PASS,no wording to compare
2026-09-08T08:17:56.307667877Z,34202774890,2.4.1,1.12.2,log.player.*,log.player.gamemode.color,PASS,no wording to compare
2026-09-08T08:17:56.307678233Z,34202774890,2.4.1,1.12.2,log.player.*,log.player.teleport.color,PASS,no wording to compare
2026-09-08T08:17:56.307688178Z,34202774890,2.4.1,1.12.2,log.player.*,log.player.death.color,PASS,no wording to compare
2026-09-08T08:17:56.307697903Z,34202774890,2.4.1,1.12.2,log.player.*,log.player.advancement.color,PASS,no wording to compare
2026-09-08T08:17:56.307707237Z,34202774890,2.4.1,1.12.2,log.player.*,log.player.join.enabled,PASS,correctly sent nothing
2026-09-08T08:17:56.307716801Z,34202774890,2.4.1,1.12.2,log.player.*,log.player.quit.enabled,PASS,correctly sent nothing
2026-09-08T08:17:56.307726115Z,34202774890,2.4.1,1.12.2,log.player.*,log.player.chat.enabled,PASS,correctly sent nothing
2026-09-08T08:17:56.307736110Z,34202774890,2.4.1,1.12.2,log.player.*,log.player.gamemode.enabled,PASS,correctly sent nothing
2026-09-08T08:17:56.307760557Z,34202774890,2.4.1,1.12.2,log.player.*,log.player.teleport.enabled,PASS,correctly sent nothing
2026-09-08T08:17:56.307791373Z,34202774890,2.4.1,1.12.2,log.player.*,log.player.death.enabled,PASS,correctly sent nothing
2026-09-08T08:17:56.307801238Z,34202774890,2.4.1,1.12.2,log.player.*,log.player.advancement.enabled,PASS,correctly sent nothing
2026-09-08T08:17:56.307815600Z,34202774890,2.4.1,1.12.2,log.player.*,log.player.join.enabled,PASS,no wording to compare
2026-09-08T08:17:56.307825385Z,34202774890,2.4.1,1.12.2,log.player.*,log.player.quit.enabled,PASS,no wording to compare
2026-09-08T08:17:56.307834599Z,34202774890,2.4.1,1.12.2,log.player.*,log.player.chat.enabled,PASS,no wording to compare
2026-09-08T08:17:56.307843863Z,34202774890,2.4.1,1.12.2,log.player.*,log.player.gamemode.enabled,PASS,no wording to compare
2026-09-08T08:17:56.307853187Z,34202774890,2.4.1,1.12.2,log.player.*,log.player.teleport.enabled,PASS,no wording to compare
2026-09-08T08:17:56.307862771Z,34202774890,2.4.1,1.12.2,log.player.*,log.player.death.enabled,PASS,no wording to compare
2026-09-08T08:17:56.307871704Z,34202774890,2.4.1,1.12.2,log.player.*,log.player.advancement.enabled,PASS,no wording to compare
2026-09-08T08:17:56.307880728Z,34202774890,2.4.1,1.12.2,log.player.*,log.player.join.webhook,PASS,routed to its own webhook
2026-09-08T08:17:56.307898895Z,34202774890,2.4.1,1.12.2,log.player.*,log.player.quit.webhook,PASS,routed to its own webhook
2026-09-08T08:17:56.307908590Z,34202774890,2.4.1,1.12.2,log.player.*,log.player.chat.webhook,PASS,routed to its own webhook
2026-09-08T08:17:56.307919276Z,34202774890,2.4.1,1.12.2,log.player.*,log.player.gamemode.webhook,PASS,routed to its own webhook
2026-09-08T08:17:56.307929011Z,34202774890,2.4.1,1.12.2,log.player.*,log.player.teleport.webhook,PASS,routed to its own webhook
2026-09-08T08:17:56.307938856Z,34202774890,2.4.1,1.12.2,log.player.*,log.player.death.webhook,PASS,routed to its own webhook
2026-09-08T08:17:56.307948360Z,34202774890,2.4.1,1.12.2,log.player.*,log.player.advancement.webhook,PASS,routed to its own webhook
2026-09-08T08:24:27.188023690Z,34202774890,2.4.1,1.12.2,filters.* + format.* + embeds.*,log.custom,PASS,no wording to compare
2026-09-08T08:24:27.188075738Z,34202774890,2.4.1,1.12.2,filters.* + format.* + embeds.*,log.player.death.show_coords,PASS,no wording to compare
2026-09-08T08:24:27.188107506Z,34202774890,2.4.1,1.12.2,filters.* + format.* + embeds.*,log.player.death.show_coords,PASS,left the location out when switched off
2026-09-08T08:24:27.188120426Z,34202774890,2.4.1,1.12.2,filters.* + format.* + embeds.*,embeds.author,PASS,no wording to compare
2026-09-08T08:24:27.188130251Z,34202774890,2.4.1,1.12.2,filters.* + format.* + embeds.*,embeds.enabled,PASS,no wording to compare
2026-09-08T08:24:27.188140296Z,34202774890,2.4.1,1.12.2,filters.* + format.* + embeds.*,embeds.enabled,PASS,switched to plain text
2026-09-08T08:24:27.188149459Z,34202774890,2.4.1,1.12.2,filters.* + format.* + embeds.*,filters.exempt_permission,PASS,suppressed the event it was set to suppress
2026-09-08T08:24:27.188158723Z,34202774890,2.4.1,1.12.2,filters.* + format.* + embeds.*,format.name,PASS,no wording to compare
2026-09-08T08:24:27.188168068Z,34202774890,2.4.1,1.12.2,filters.* + format.* + embeds.*,format.nicknames,PASS,no wording to compare
